postId,title,text,authorRegion,time,price,authorPersonId
1109,Chiots petit lévrier italien lof / Éleveur membre club,1 jeune mâle est disponible de suite au Domaine de Peyrazet. Il est né le 19 juin 2019 et il est inscrit au LOF. Vacciné et identifié par puce élec (... voir la suite),Creysse 46600,2019-10-22 10:51:35,4,0
1110,Chiots golden retriever lof,L élevage du souvenir de Tootsie en Corrèze vous annonce 2 portées disponibles à la réservation 8 males et 2 femelles nés le 12 janvier 2020 3 (... voir la suite),Sadroc 19270,2019-12-12 11:30:41,39,0
1111,2 chiots petit lévrier italien lof,Une superbe portée de 6 bébés donc 5 bleus ( couleurs bien soutenues) Disponible 2 mâles bleus répondants aux noms de Paddy et Pucci Chiots éle (... voir la suite),Creysse 46600,2019-01-14 12:32:12,51,0
1112,Chiots dalmatiens lof,"Chiots Dalmatiens inscrits au LOF (livres des origines française) Sûr une portée de 11 chiots nés le 21/10/19, 5 mâles noirs (dont un patch) et 3 f (... voir la suite)",Saône 25660,2019-10-29 11:24:57,35,0
1113,Jeune mâle whippet lof,"Disponible PLAYBOY jeune mâle whippet de 6 mois et demi, très sociable, propre, marchant en laisse, complètement vacciné. Playboy est un ado attach (... voir la suite)",Creysse 46600,2019-11-17 11:16:01,29,0
1114,Magnifiques chatons british shorthair loof à réserver,À réserver magnifiques chatons British shorthair LOOF nés le 23 janvier 2020 de couleur bleu et lilas Nos chatons sont disponibles pour une adoption (... voir la suite),Créteil 94000,2019-03-04 17:03:52,38,0
1115,Chatons maine coon à réserver,"L.'elevage du Lac aux Oiseaux vous propose à la réservation des adorables chatons Loof nés le 19 janvier 2020. Les parents, Moka Black smoke et blanc (... voir la suite)",Vaux-sur-seine 78740,2019-12-06 20:39:04,30,0
1116,A vendre spitz nain femelle 3 ans lof,"Sptiz nain femelle orange taille 20cm pour compagnie mais en aucun cas reproduction / née le 23/08/2016,2kg confirmé 1er excellent et meilleur jeune (... voir la suite)",Crespin 81350,2019-06-12 12:52:25,51,0
1117,Spitz mâle adulte reproducteur lof orange,"à vendre mâle sptiz allemand petit (confirmé 25cm) orange ,rotule ok ,très bon reproducteur saillie facilement malheureusement je n’ai plus de femelle (... voir la suite)",Crespin 81350,2019-10-06 02:15:42,51,0
1118,Superbe portée westie,PRODUCTEUR DEPUIS 1978 ELEVEUR EXCLUSIF DE WEST HIGHLAND WHITE TERRIER. C'est avec beaucoup d'Amour et de Passion que je fais naître mes petits chi (... voir la suite),Pruniers-en-sologne 41200,2019-10-23 12:26:23,20,0
1119,Superbes chiots basset hound lof,Magnifique chiots basset hound LOF Notre éleveur étant un éleveur professionnel nous bénéficions des garanties légales et de nombreux avantages com (... voir la suite),Bouloc 31620,2019-09-19 17:01:22,5,0
1121,Superbes chiots basset hound lof,"Nous sommes des chiots basset hound LOF ( a pédigrée ) , tricolore , le choix sera rude ! Nous sommes disponibles de suite , vaccinées en primo-inj (... voir la suite)",Bouloc 31620,2019-09-29 00:25:37,10,0
1122,Jeune femelle dobermann,"A VENDRE Jolie dobermann femelle, un an, issue de deux grands champions de beauté : Maia des brumes de kalhan, et Jafar From House of Emperor Peut- (... voir la suite)",Aubord 30620,2019-07-21 10:32:01,53,0
1123,Spitz nain,Disponible à la réservation 1 mâle de couleur crème pesant 900 gr maintenant et 1 femelle de couleur crème pesant 650 gr. taille adulte maximum 22 (... voir la suite),ranois 25770,2019-08-22 18:20:07,2,0
1124,Chiots jack russell terrier lof mâles,"adorables chiots 2 mâles Jack Russell : Pucé vacciné lof , petit gabarit adulte 6 kg Max , pour compagnie parents non chasseurs excellentes origines (... voir la suite)",Gâprée 61390,2019-07-29 23:07:47,12,0
1125,Adorables burmeses anglais,des amours de naoliede lord chester et de perseus burmaleus sont nés d adorables burmeses anglais zibeline 1 petit male . ces petits anges sont dor (... voir la suite),e Chesnay 78150,2019-11-04 18:07:40,5,0
1126,Chiot chihuahua lof,"Un chiot chihuahua LOF à poil court né le 09/12/19, est dès maintenant disponible à la réservation. -P'Ruben: très beau mâle fauve à panachure blan (... voir la suite)",Montagny 69700,2019-01-22 14:48:04,56,0
1127,Chaton brown d'élevage familiale et testés,"Nous vous proposons à l'adoption nos 5 adorables Bengals, nés le 15 janvier 2020. (1 femelle et 4 mâles, brown à très jolie contrast tous rosetted) E (... voir la suite)",Cendrieux 24380,2019-01-05 09:46:44,31,0
1128,Chiots staffordshire bull terrier noir lof,"Bonjour, Particulier propose 2 magnifique mâles chiots Staffordshire Bull Terrier noir ( Staffie, Staffy, Staffi ) neé le 23 décembre 2019 dispon (... voir la suite)",Sète 34200,2019-07-26 20:28:07,58,0
1129,Chiots bergers américains miniatures,"Deux femelles bergers américains miniatures rouges tricolores sont disponibles à la réservation pour familles disponibles,responsables et désireuses d (... voir la suite)",Eurre 26400,2019-03-19 01:27:06,26,0
1130,Adoption mâle adulte beagle,"Magnifique mâle tricolore Beagle, inscrit au LOF, castré (stérilisé) à placer pour retraite heureuse. Marche en laisse. Obéit au 'assis'. Compagnon sp (... voir la suite)",Valvignères 07400,2019-03-07 09:33:01,50,0
1131,Chaton bengal,La mère se nomme DIPAVALIBENGAL NAGAÏ elle est née chez nous. Le père est Al Janna's Sonnenlicht nouveau reproducteur chez nous. Il provient d'une pr (... voir la suite),Mérignac 33700,2019-06-12 06:48:05,42,0
1132,Mâle sacré de birmanie proposé pour saillie,NEMANJA de BURNSIDE LES ETARDS Sacre de Birmanie disponible pour saillies Couleur : Seal point Bonne lignée Mon numéro de puce est le 250.269.81 (... voir la suite),rsay 91400,2019-10-15 07:48:18,14,0
1133,Mâle sacré de birmanie proposé pour saillie,"LINUX de Bully-Norand Sacre de Birmanie disponible pour saillies Couleur : Blue point Bonne lignée Titre : double champion, recommandé (2017) N4 (... voir la suite)",rsay 91400,2019-10-08 08:55:44,16,0
1134,Chiot russkiy toy à poil long,Issu d'une très bonne lignée de champions. 2 magnifiques femelles une d'un noir profond avec un marquage feu très régulier et vif elle sera magnifiq (... voir la suite),argues 46800,2019-03-25 05:19:02,13,0
1135,A réserver,"Magnifiques chiots cailles à réserver pour compagnie, inscrits au LOF, élevés avec soin en famille, issus de parents primés et dépistés (coeur, rotule (... voir la suite)",Ecrainville 76110,2019-02-07 18:13:25,54,0
1136,Labrador sable lof,Description reste à réserver 10 très beaux chiots labradors sur une portée de 11 chiots inscrits au LOF. 6 mâles sable et 4 femelles sable nés le 1 (... voir la suite),Montigny-en-gohelle 62640,2019-12-30 14:18:54,5,0
1137,Chiots d'apparence spitz nain,"A vendre chiot d'apparence Spitz nain, né le: 26/12/2019, disponibles à partir du: 27/02/2020 . Mâle roux, prix: 1400€ Il est primo vacciné, vacc (... voir la suite)",Non L.O.F.Péret 34800,2019-03-26 17:12:51,47,0
1138,Adorables chatons bengal,"Nés le 7 janvier 2020, 2 chatons Bengal de couleur brown tabby à rosettes. Très belles rosettes et contraste. Cette race de chat est recommandée pour (... voir la suite)",yon 69006,2019-11-30 11:45:52,40,0
1139,Portée de nina sur silas wierlings hook,Gestation confirmée Nina du Domaine de Locus ( Gavin von Hasenborn / Hermione du Domaine de Locus ) HD/A ED/0 ADN CSAU sur SILAS vom Wierlings Hook (... voir la suite),Pfastatt 68120,2019-09-05 14:24:31,52,0
1140,Bébé carlin femelle noire,1femelle noire Née le 4/02 dispo début avril petit gabarit habitués aux chats chiens enfants Seront vendus puces vaccinés inscrit lof Prix 135 (... voir la suite),Bois 17240,2019-04-09 05:03:21,51,0
1141,A réserver chiots colley fauve (lassie),"Disponibles 'RYAN et ROCCO' chiots colley mâles fauves nés le 31 janvier 2020. Inscrits au LOF, pucés, primo-vaccinés, vermifugés, munis d'un certif (... voir la suite)",Bains-les-bains 88240,2019-02-25 10:44:20,53,0
1142,Disponible bichon havanais,"un jolie bébé vous attend à l'élevage: pilou est le né le 01/12/19,il est identifiés ,vaccinés,vermifugés et LOF nous élevons nos bébés havanais dep (... voir la suite)",a Puye 86260,2019-08-19 01:38:08,21,0
1143,Magnifiques chiots dogue du tibet,"Offre Spéciale St Valentin, du 4 au 14 Février 2020: 800 € 10 bébés Dogues du Tibet, nés le 9 novembre 2019. 5 mâles et 5 femelles, feu ou noir et f (... voir la suite)",avalette 11290,2019-12-17 04:32:46,11,0
1144,Bébés carlins a vendre,"-1 mâle noir -1 mâle beige masque noir(reservé) -1 femelle noire (réservée) pucés et vaccinés, élevés en famille , sociabilisés, belles origines (... voir la suite)",Contrisson 55800,2019-11-12 09:59:49,5,0
1145,Mâle selkirk rex poils longs lilas pour saillie,"Natsu des Petits d'Orion est un mâle selkirk rex poils longs, porteur de point et de cinamon. Il est testé négatif pour la PKD. Il est groupe B. De ni (... voir la suite)",Mansigné 72510,2019-02-04 02:38:20,6,0
1146,Male yorkshire terrier pour saillie,"Je propose mon petit york VERY CASTEL D'ARGENT ORACIO pour saillie. ORACIO est né le 02/07/2018, il pèse 2 kg 200, sa robe est BLUE TAN, il est inscri (... voir la suite)",Grézieu-la-varenne 69290,2019-03-10 14:18:44,56,0
1147,Bengal brown rosettes pour saillie,O'Nils de l'Arkanson Bengal est un joli bengal brown avec de belles rosettes et un beau gabarit. Il est déjà papa et m'a donné un très belle portée. I (... voir la suite),Mansigné 72510,2019-01-15 07:41:46,6,0
1148,Superbe chiot de spitz nain femelle à vendre,"Belle petite femelle de Spitz nain de couleur roux charbonnée. Parent sont visibles chez nous. Inscrite au LOF, identifiée par une puce électronique, (... voir la suite)",Maintenon 28130,2019-11-04 05:35:26,54,0
1149,Magnifique chiot pomeranien est disponible de suite.,"Pouchkine est un superbe Spitz nain de couleur crème, magnifique poil. Très belles origines. Pour compagnie . (... voir la suite)",Maintenon 28130,2019-03-03 16:36:10,5,0
1150,Mignons bébés sacré de birmanie à réserver,"2 petits mâles bleu point nés le 27 Janvier sont à réserver . Ils seront habitués à une vie de famille , pucés , avec pédigrée et certificat de bo (... voir la suite)",Cavalaire-sur-mer 83240,2019-10-27 14:44:09,4,0
1151,Prince georges bb skye tout craquant attend son maitre !,"'LES VALLEES ENGISSOISES', le plus vieil élevage Français (créé en 1989) réputé pour la qualité de ses chiots remercie tous ses clients pour la confia (... voir la suite)",Audenge 33980,2019-05-06 12:31:07,47,0
1152,Libertine/naoki 1,Le Domaine du Vannetin est heureux de vous annoncer la naissance de 5 magnifiques chatons. 1 magnifique femelle est redevient disponible. 1 femelle (... voir la suite),Choisy-en-brie 77320,2019-03-15 05:02:50,46,0
1153,Magnifique portée de jack russell lignée australienne lof de sélection,"Bonjour, Issus d'une sélection rigoureuse de hautes lignées australiennes ces 6 petites femelles nées le 2 février dernier me rendent très heureuse (... voir la suite)",Huberville 50700,2019-02-13 17:33:51,12,0
1154,Teckel nain lof poil ras,Chiots teckel nain à réserver. 3-4 kg suite adulte Ils sont nés le 14.01.20 et seront sevrés vers le 10.03.20 Parents lof confirmé Tarif (... voir la suite),Pleyber-christ 29410,2019-08-28 06:34:14,7,0
1155,Jack russell terrier,"chiots jack russell terrier nés le 22/01/2020 Inscrits au LOF, vaccinés et pucés 5 mâles et 1 femelle 850 euros Père importé de Suède (... voir la suite)",e Gué-de-la-chaîne 61130,2019-03-08 03:12:46,17,0
1156,Male pour saillie,"Je propose mon male de couleur BLACK silver BLOTCHED TABBY deja papa 3 fois il est doux avec les femelles, gentil, et non sauvage Il a tout ces test (... voir la suite)",Saleilles 66280,2019-02-17 04:27:56,48,0
1157,Male pour saillie,"Je propose mon male Maine Coon loof pedigree de couleur black, bientôt 3 ans deja papa 3 fois de 6 chatons Tout ces tests sont negatifs fiv et felv (... voir la suite)",Saleilles 66280,2019-07-17 18:07:45,43,0
1158,"Petrus, mâle black solid.","PETRUS, Mâle Black Solid. né le 11/12/2019 cherche sa nouvelle famille. Futur très grand gabarit , joueur et câlin. Très affectueux élevé et sevré (... voir la suite)",a Falaise 78410,2019-08-13 20:37:36,47,0
1159,"Phoenix, red (cream) blotched tabby.","PHOENIX, Red blotched Tabby. né le 11/12/2019 cherche sa nouvelle famille. Futur très grand gabarit , joueur et câlin. Très affectueux élevé et sev (... voir la suite)",a Falaise 78410,2019-02-13 03:05:12,52,0
1160,Chiots chihuahua poils longs,Trois chiots de race chihuahua à poils longs sont nés. Ils sont issus du mariage de Norhild Blue des Minis Trésors (blue fawn) avec Lodbrok Ragnard du (... voir la suite),Wancourt 62128,2019-05-19 10:44:03,22,0
1161,Adorables chatons persans et exotic disponibles,DISPONIBLE (600e) née le 15.09.19 - PETRA femelle exotic shorthair creme et blanc Petra est une petite femelle très timide meme peureuse au vue (... voir la suite),Serris 77700,2019-12-13 15:19:20,55,0
1162,Chiot golden retriever - mâle,"Une portée de 10 - 7 mâles et 3 femelles. Origine des parents sélectionnés, LOF. 1 mâle disponible actuellement. Doux et affectueux il cherche son (... voir la suite)",e Cuing 31210,2019-02-01 02:29:42,33,0
1163,Femelle teckel standard poil dur 14 mois arlequine,"FEMELLE TECKEL POIL DUR STANDARD LOF ARLEQUINE CHIEN DE CHASSE AFFECTUEUSE ET VIVE et propre élevée à l'intérieur dort à la maison , TRES BON (... voir la suite)",Diefmatten 68780,2019-08-24 17:42:06,3,0
1164,Chiots lof à réserver,"Elevage familial du Plateau des Arconies : beauté, compagnie, chasse. Portée de 6 chiots de Morticia du Plateau des Arconies (cotation 4 : femelle re (... voir la suite)",Saint-lô-d'ourville 50580,2019-10-12 12:45:16,21,0
1165,Chaton exotic shorthair,"Magnifique femelle exotic shorthair blue tabby née le 18/10/2019. Carnet de santé à jour : pucee, vaccinée, vermifugee. Elle est inscrite au LOOF. L (... voir la suite)",Sainte-sigolène 43600,2019-01-21 11:29:36,54,0
1166,Portée de 9 chatons maine coon loof disponible,"Nous avons actuellement 4 mâles red, 3 femelles red et 2 femelles brown tortie disponibles POUR PLUS DE RENSEIGNEMENTS CONTACTEZ-MOI ET VISITEZ MON (... voir la suite)",Tacoignières 78910,2019-11-29 03:31:19,8,0
1167,"Yorkshire, male, lof","'Pua' Superbe petit garçon , très typée, née le 21/10/2019, avec tête à pomme , ill est jouer, coureux, câlin joviale et pleine de vie. Il adore fair (... voir la suite)",Saint-gély-du-fesc 34980,2019-02-05 11:11:26,11,0
1168,A réserver superbes chiots beagle très grandes origines,Superbes chiots beagle destinés à la compagnie et exposition. Très grandes origines. 2 femelles nées le 31/01/2020 Lignées sélectionnées pour leur ca (... voir la suite),Saint-maximin-la-sainte-baume 83470,2019-10-14 15:18:43,17,0
1169,Chiots berger belge tervueren lof,"Chiot berger belge tervueren LOF, lignée de travail. Par JOY (6e photo) et H'BILL DES CONTES D'HOFFMAN (7e photo) Il reste une femelle disponible, (... voir la suite)",Noves 13550,2019-02-25 14:23:27,55,0
1170,Une couleur unique pour ce magnifique chiot d'apparence spitz !,"Bonjour, Vous recherchez un chiot unique ? Nous vous présentons ce magnifique bonhomme à la couleur extraordinaire. Il est chocolat, merle et blan (... voir la suite)",Non L.O.F.Celon 36200,2019-07-02 22:27:16,56,0
1171,Cession d une femelle persan silver shahed,"ma fantasia ,prend sa retraite ,il lui faudra une famille aimante connaissant bien la race persan ,elle a vécu avec des chiens et des chats .elle aim (... voir la suite)",Remoulins 30210,2019-08-18 16:37:29,29,0
1172,Superbe staffie bringé lof,Nous avons le bonheur de vous annoncer la naissance de 4 superbes chiots staffies de couleur bringé et fauve issu du mariage de maman zadatis he (... voir la suite),Availles-limouzine 86460,2019-05-10 23:29:23,41,0
