id,created_at,updated_at,description,category_id,price,type_of_post,animal_id,user_id,title,user_position,,,
987,2019-08-12 01:46:18,2019-08-12 01:46:18,"Pralyn,Pepermint, de Candybelle, yeux impairs et yeux bleus d'une portée de 5 chatons, lignées yeux impairs.Fils de Purring poems Majic Marilyn ye (... voir la suite)",1,24,1,33,4688,Magnifiques chatons british shortair couleurs rares van et arlequin,Paris 75116,,,
988,2019-05-06 10:29:31,2019-05-06 10:29:31,"Dispo petits shiba inscrit au lof nés le 06/01/20 ils seront vaccinés pucés, vermifugés. Le shiba avec sa frimousse particulière est un petit chien (... voir la suite)",1,48,1,943,2966,Dispo bébés mâle shiba lof,Vendranges 42590,,,
989,2019-06-28 20:01:36,2019-06-28 20:01:36,"A réserver chiot westie nés le 24 décembre, ils seront disponibles à l'age de 2 mois après avoir été vacciné et pucé. vermifugé tout au long de leur c (... voir la suite)",1,35,1,44,5005,Westie lof à réserver,Vendranges 42590,,,
990,2019-05-13 10:06:14,2019-05-13 10:06:14,"Bonjour, disponibles pour la réservation 4 magnifiques chatons Main COON pure race, inscrites au LOOF. Les bébés sont nées le 2 février et seront (... voir la suite)",1,6,1,253,2071,Chatons main coon loof,a Richardais 35780,,,
991,2019-08-17 14:24:48,2019-08-17 14:24:48,"N'Wind de la plume de la bergerie et Moai ont produit les nouveaux Terres De Border le 5 février. Les parents sont d'excellents chiens de travail, trè (... voir la suite)",1,58,1,1931,6890,Chiots border collie mâles lof à reserver,Thédirac 46150,,,
992,2019-02-28 09:50:15,2019-02-28 09:50:15,L'élevage des bois de la bro vous propose de magnifiques Husky de sibérie nés le 08/01/2020 Males 1000€ Femelles 1100€ Facilités de paiement les (... voir la suite),1,20,1,424,7144,Husky siberien,Padiès 81340,,,
993,2019-12-26 09:17:49,2019-12-26 09:17:49,Une magnifique portée de Yorkshre Terrier LOF est née en ce début d'année. 5 petites boules de poils ont pointé le bout de leur museau.... 4 femelles (... voir la suite),1,39,1,269,4073,Yorkshire terrier lof,Saint-andré-le-gaz 38490,,,
994,2019-01-12 19:11:33,2019-01-12 19:11:33,"Élevage Familial propose chiots vaccine puce passeport garantie d'élevage parents sur place . Venez nous rendre visite , et découvrir nos magnifiqu (... voir la suite)",1,12,1,1149,2159,Chiots berger allemand,Vayres-sur-essonne 91820,,,
995,2019-12-03 05:44:09,2019-12-03 05:44:09,". 8 magnifiques chiots sont nés le 31.01.2020. Prix d'un chiot : 1450€. Petit élevage familial, ** Possibilité de récupérer votre chiot égal (... voir la suite)",1,35,1,309,7009,Naissances de 8 chiots (lof) le 31 janvier 2020.,Saint-martial 07310,,,
996,2019-08-21 11:44:10,2019-08-21 11:44:10,"Adorables bbs skye cherchent une bonne famille. Caractère exc, Pedigree exc. Élevée en famille avec les briards. Inscrit LOF, Passeport internation (... voir la suite)",1,5,1,1001,2509,Bbs joy gimli n'est 28 dec 2019,Esclauzels 46090,,,
997,2019-05-01 09:59:40,2019-05-01 09:59:40,Né(es) le 7 FEVRIER 2020 Portée de 5 chatons 1 male black smoke réservé 1 femelle black silver blotched tabby 1 male black silver blotched tabby (... voir la suite),1,35,1,1685,4556,Chaton maine coon black silver blotched tabby femelle,Mauressac 31190,,,
998,2019-11-30 13:01:32,2019-11-30 13:01:32,Né(es) le 11 février 2020 Portée de 5 chatons MERE OUKULELE DE LA CROIX LORRAINE PUCE 250268712723153 PERE MILWAUKEE DE LA PALMERAIECOONS PUCE (... voir la suite),1,21,1,1886,3453,"Chaton maine black smoke, black silver etblanche",Mauressac 31190,,,
999,2019-09-19 11:54:47,2019-09-19 11:54:47,"' Renouvellement de Portée , qui nous avait donné en 2017 , 10 jolis chiots aux jolies aptitudes ' Portée cotée Beauté/Travail avec nos 2 Sujets Re (... voir la suite)",1,37,1,1990,5447,Chiots berger blanc suisse à réserver,Bonnac-la-côte 87270,,,
1000,2019-04-06 12:21:45,2019-04-06 12:21:45,"De l'union de Loullig , 250268731422897, LOF : 50981/7646 , 5 chiots cairn-terrier pure race sont nés le 14 décembre 2019 . Le 18 février prochain , r (... voir la suite)",1,28,1,1714,3607,Chiots cairn-terrier pure race incrits au lof,Bannalec 29380,,,
1001,2019-06-04 14:32:41,2019-06-04 14:32:41,"Vends cause surnombre mÄle manx longy, s'entendant tres bien avec les chiens, tres cÄlin a personne ayant jardin (... voir la suite)",1,58,1,377,7425,Veritable chat chien,Montargis 45200,,,
1002,2019-04-05 11:50:36,2019-04-05 11:50:36,"De l'union de Nickie , 250268731884491, LOF : 52412/7838 et de Léon , 250268731539964 , LOF : 51150/5663 , 5 chiots cairn-terrier pure race ( 1 M + 4 (... voir la suite)",1,55,1,70,4643,Chiots cairn-terrier pure race inscrits au lof,Bannalec 29380,,,
1003,2019-06-07 22:51:43,2019-06-07 22:51:43,"A réserver magnifiques chiots LEONBERG, élevés en milieu familial. Nos chiens vivent dans un domaine de 12 ha, au milieu du parc du Périgord, en meut (... voir la suite)",1,36,1,1783,5956,Magnifiques chiots leonberg,Abjat-sur-bandiat 24300,,,
1004,2019-07-30 18:10:05,2019-07-30 18:10:05,"Sur une portée de 5 chatons bengal, il reste disponibles à la réservation : 1 mâle silver à rosettes, 1 mâle snow lynx à rosettes et 1 femelle snow ly (... voir la suite)",1,23,1,1739,5861,Chatons bengal loof à réserver,Molas 31230,,,
1005,2019-12-11 03:57:59,2019-12-11 03:57:59,"Nés le 1er janvier 2020, 1 seul chaton mâle Maine Coon disponible à partir du 1er avril. Nommé Ramsès, c'est un chaton très joueur et attachant, de c (... voir la suite)",1,0,1,340,2244,Maine coon chaton loof,Toulouse 31400,,,
1006,2019-01-24 07:02:23,2019-01-24 07:02:23,portée de 5 chaton née le 27 aout 2019 maman 250269608063698 ils sont loof vaccinée pucé parents texté sida leucose PKD négatif 1 male highland de cou (... voir la suite),1,36,1,725,7638,Chaton highland,Bacqueville-en-caux 76730,,,
1007,2019-05-23 15:52:57,2019-05-23 15:52:57,2 petits burmilla mâle. Un black golden et un chocolat golden sont disponible à la réservation (... voir la suite),1,48,1,1160,5405,A reserver,Diemeringen 67430,,,
1008,2019-05-31 13:31:52,2019-05-31 13:31:52,"Sur une portée de 4 bébés, deux mâles et une femelle couleur bleue restent à réserver. Ils seront disponibles mi-avril. Parents sélectionnés pour (... voir la suite)",1,21,1,311,6048,Chiots shar pei bleu brush,Brioude 43100,,,
1009,2019-02-12 17:39:27,2019-02-12 17:39:27,"Bonjour, La Chatterie de Laurenandë est heureuse de vous proposer 2 chatons Maine Coon sur une portée de 4 : - une femelle, bleue tortie smoke, (... voir la suite)",1,48,1,1219,6444,Chaton maine coon,Evry-grégy-sur-yerre 77166,,,
1010,2019-09-04 21:03:15,2019-09-04 21:03:15,"Nos adorables chatons snow mink sont disponible pour la réservation, qualité expo/ reproduction. Une femelle et un mâle. C 'est sont des chatons (... voir la suite)",1,39,1,824,3835,Adorable petite femelle et male bengal snow mink,illebonne 76170,,,
1011,2019-07-06 01:09:56,2019-07-06 01:09:56,"3 mâles sont à réserver sur une portée de 8. Ils sont nés le 6 janvier 2020 Ils sont pucés, vaccinés, avec passeport européen et inscrit LOF. Les p (... voir la suite)",1,35,1,139,3177,Rares bébés kerry blue terrier,Cérilly 03350,,,
1013,2019-05-31 08:42:02,2019-05-31 08:42:02,"Une portée est arrivée le 18/01/2020, elle est composée de 5 chatons il reste de disponible 4 femelles couleur brown blotched tabby ou black silver bl (... voir la suite)",1,14,1,1768,2956,Chaton maine coon facilité de paiement jusqu'a 10 fois,rignicourt 51300,,,
1014,2019-06-17 01:16:14,2019-06-17 01:16:14,"Chiotsd'apparence Dalmatien non LOF (noir et blanc dont 2 femelles de couleur foie). 4 femelles disponibles et 4 mâles disponibles. Vaccinés, id (... voir la suite)",1,0,1,1423,5387,Chiots d'apparences dalmatien,Non L.O.F.Escoeuilles 62850,,,
1015,2019-10-08 21:38:19,2019-10-08 21:38:19,"Chatterie SERENITYCOON'S Actuellement sur une portée de 4 chatons, nous avons de disponible une FEMELLE MAINE COON BLACK&WHITE NÉE LE 21/10/2019 nomm (... voir la suite)",1,41,1,1712,8001,Chaton maine coon,Montreuil 93100,,,
1017,2019-02-03 19:24:17,2019-02-03 19:24:17,a réservez bébés léonberg 7 mâles et 3 femelles reste a réservez 1 filles disponibles pour les début avril (... voir la suite),1,8,1,758,6177,Chiots léonberg,Vendresse-beaulne 02160,,,
1018,2019-08-26 03:22:37,2019-08-26 03:22:37,Mitsy des Glières a donné naissance à 2 merveilleuses chatonnes. Le papa est Isidore du Lac du Chatbleu (Champion d'Europe). Il y a : Rhéa des G (... voir la suite),1,41,1,920,7237,Chatons norvégiens disponibles à la réservation,Saint-germain-lavolps 19290,,,
1019,2019-06-13 14:52:01,2019-06-13 14:52:01,"Chatterie professionnelle, je place cette jeune femelle stérilisée, devon rex blue mink. Pure race LOOF et Diplôme de Championne Nationale. Vit en int (... voir la suite)",1,9,1,886,2368,Femelle retraitée d'élevage,Saint-pierremont 08240,,,
1020,2019-12-10 19:58:40,2019-12-10 19:58:40,"chiots irish wolfhound issus de champions, pour expo ou compagnie le lévrier irlandais est un géant au coeur tendre qui sait se faire discret quand i (... voir la suite)",1,23,1,720,5135,Chiots irish wolfhound,Yzosse 40180,,,
1021,2019-11-25 18:48:17,2019-11-25 18:48:17,"Une portée de 6 femelles, née le 03/01/2020 dans un élevage familial. Maman seal point mitted et papa creme point mitted. LOOF, Identification par (... voir la suite)",1,56,1,679,3542,Un portée de 6 chatons,Marseille 13010,,,
1022,2019-03-30 07:00:32,2019-03-30 07:00:32,Dispo un beau chaton brown et blanc beau gabarit lignee moonwalk livraison possible avec supplément Loof et parents testes vit en famille avec ch (... voir la suite),1,1,1,315,7315,Maine coons dispo,Rouen 76100,,,
1023,2019-03-05 15:41:25,2019-03-05 15:41:25,"Suite à un désistement, nous vous proposons de devenir la nouvelle famille de Ti Chat, de son vrai nom Quetzalcoatl, oriental chocolat, déjà stérilisé (... voir la suite)",1,4,1,1106,5411,"Ti chat, oriental chocolat attend une nouvelle famille",Argenteuil 95100,,,
1024,2019-01-27 16:05:58,2019-01-27 16:05:58,A réserver superbes chiots Eurasier LOF Deux mâles à réserver sur une portée de 7 : - Collier Jaune - Mâle - Collier Bleu - Mâle Nés le 11/02/2 (... voir la suite),1,34,1,1805,5549,Chiot eurasier lof,Pignan 34570,,,
1025,2019-01-12 23:44:42,2019-01-12 23:44:42,"L'Elevage of Meadow Cottage vous présente de très beaux chiots de pure race Yorkshire inscrits au Lof, pucés, vaccinés et garantis. Mes chiots partent (... voir la suite)",1,15,1,1810,7854,Superbes chiots yorkshire inscrits au lof,San-giuliano 20230,,,
1026,2019-12-21 15:47:57,2019-12-21 15:47:57,A réserver chiots Bergers Australiens nés le 8 février 2020. Robe noire tricolore ou rouge merle. Queue entière ou queue courte. Excellentes origines (... voir la suite),1,29,1,1196,5676,Chiots bergers australiens,resse 70270,,,
1027,2019-12-31 11:38:47,2019-12-31 11:38:47,"La chatterie Le Village du Maine a le plaisir de vous présenter 4 magnifiques Maine Coon, 1 mâle et 3 femelles nés le 6 novembre 2019. Ils seront d (... voir la suite)",1,55,1,227,6937,Chatons maine coon,Dampmart 77400,,,
1028,2019-08-23 18:26:22,2019-08-23 18:26:22,Chatterie professionnel et familial depuis plus de 14 ans le clos d'Arkem vous propose des chatons à l'adoption : Des chatons sont nés mi février (... voir la suite),1,44,1,509,2167,Magnifiques chatons sacré de birmanie loof,Sainte-croix-en-plaine 68127,,,
1029,2019-01-10 22:23:07,2019-01-10 22:23:07,Les chiots de Lesponne et de Hourson de la Cascade de Couplan sont nés le 11 Février 2020. Les réservations sont effectives dès à présent. Les chiots (... voir la suite),1,47,1,1304,4923,Chiots montagne des pyrénées,Droiturier 03120,,,
1030,2019-07-17 18:32:37,2019-07-17 18:32:37,Vend chiots d'Apparence 3 spitz nain de couleur crème nés le 02/08/2019 dont 2 males et une femelle Non LOOF. Taille adulte 22 cm pour un poids de 2 (... voir la suite),1,43,1,1613,7332,Apparence spitz nain,Non L.O.F.Franois 25770,,,
1031,2019-05-25 02:31:05,2019-05-25 02:31:05,"Voici Pimi un adorable et magnifique chiot de race Teckel à poils longs. Il est de couleur noir et feu, il sera de taille nain. Il identifié par puc (... voir la suite)",1,35,1,993,7624,Splendide teckel poils longs,Saint-martin-de-mieux 14700,,,
1032,2019-12-07 23:02:55,2019-12-07 23:02:55,"MOUTON-CADET ayant produit des chiots remarquables en octobre 2019 avec LUCIOLE, nous avons décidé de le remarier cette fois avec notre très belle et (... voir la suite)",1,58,1,1055,4147,Bb beaucerons gros gabarit origines prestigieuses,Poilly-sur-tholon 89110,,,
1033,2019-03-02 15:23:47,2019-03-02 15:23:47,Nous recherchons un nouveau foyer prêt à s'investir pleinement pour notre chien Juan. Une nouvelle famille aimante qui s'aura lui offrir disponibilité (... voir la suite),1,12,1,961,5971,Chien labrador chocolat de 5 ans,Javols 48130,,,
1034,2019-04-17 20:39:39,2019-04-17 20:39:39,"Noisette est une jeune femelle Leonberg LOF de 2 ans, très sociable, docile et magnifique d'après le juge lors de la séance de confirmation du LOF. E (... voir la suite)",1,48,1,1217,7448,Femelle leonberg lof,Molas 31230,,,
1035,2019-12-20 06:33:32,2019-12-20 06:33:32,"A vendre un chiot mâle et un chiot femelle Bergers Allemands femelle Issus de grandes lignées Allemandes et Francaises , très réceptifs et facile à é (... voir la suite)",1,18,1,80,3408,Chiots bergers allemands lof,Messey-sur-grosne 71390,,,
1036,2019-06-23 01:00:22,2019-06-23 01:00:22,"Chiots Labrador LOF, noirs et chocolats, avec un excellent papier, idéale expositions, chasse, compétition, compagnie. Les parents sont indemnes de d (... voir la suite)",1,35,1,247,3649,Superbes chiots labradors lof noirs et chocolats,Steinbourg 67790,,,
1037,2019-10-12 16:54:10,2019-10-12 16:54:10,"A l'élevage de Morafond en Ardèche, numéro de portée LOF-201901143-2019-2 Restent 2 mâles Pandor et Potkol qui recherchent une famille compagnie o (... voir la suite)",1,46,1,1595,4361,"L'élevage de morafond, bergers belges malinois lignée de travail",aurac-en-vivarais 07110,,,
1038,2019-01-16 14:41:04,2019-01-16 14:41:04,Nous avons 2 beaux bébés persan chinchilla silver shaded aux yeux emeraudes qui seront disponibles des le 15/02/2020. Ils sont élevés en famille et ca (... voir la suite),1,47,1,534,2997,2 bebes persan chinchilla males disponible de suite,Paris 75010,,,
1039,2019-11-08 08:30:11,2019-11-08 08:30:11,Vivaldi cherche une famille pour une vie de canapé. Il est de couleur chocolat point et sera castré pour son départ. Elle est habituée aux chats et au (... voir la suite),1,28,1,1446,4597,Mâle adulte,Gien 45500,,,
1040,2019-05-06 04:43:05,2019-05-06 04:43:05,"Bonjour, La Chatterie Du Merovingien a le plaisir de mettre à l’adoption 3 chatons Main Coon femelles Les parents sont testés indemnes de toutes les (... voir la suite)",1,37,1,1934,7287,A l’adoption trois chatons maine coons femelle sur une portée de sept,Groslay 95410,,,
1041,2019-02-06 12:08:58,2019-02-06 12:08:58,Bonjour trois chatons nes le 02 01 20 de a reserver de parents loof maman LEA de robinson val 36 et de papa Offy de satra du clos de cluzel Le (... voir la suite),1,49,1,1202,3335,Chatons chartreux loof a reserver,Saint-maur 36250,,,
1042,2019-07-16 15:58:50,2019-07-16 15:58:50,ATTENTION ! AUCUNE RÉPONSE AUX NUMÉROS MASQUÉS - MERCI D’AVANCE RELAX MAX beau mâle de race BOULEDOGUE FRANÇAIS né le 19/01/20 et dispo quand le (... voir la suite),1,35,1,1290,3815,Relax max adorable mÂle de race bouledogue franÇais lof,Saint-just-chaleyssin 38540,,,
1043,2019-10-28 01:39:22,2019-10-28 01:39:22,"'Popeye' Superbe petit garçon , très typée, née le 21/10/2019, avec tête à pomme , ill est jouer, coureux, câlin joviale et pleine de vie. Il adore f (... voir la suite)",1,29,1,899,7692,"Très petit mâle, lof",Saint-gély-du-fesc 34980,,,
1044,2019-01-26 04:33:25,2019-01-26 04:33:25,"A réserver, chiot mâle Affenpinscher, né le 15 janvier 2020. Mère n° 939000001452373 De parents LOF et primés, ce petit bonhomme ne partira pas (... voir la suite)",1,53,1,1749,4710,Chiot affenpinscher lof disponible,a Geneytouse 87400,,,
1045,2019-03-31 16:34:25,2019-03-31 16:34:25,"L'élevage de sélection chien de Berger allemand poils long et poils court lignées conformité au standart, vous annonce sa 1ère alliance de 2020 : Not (... voir la suite)",1,59,1,141,3466,A réserver berger allemand lof,es Lèches 24400,,,
1046,2019-09-10 06:55:46,2019-09-10 06:55:46,à reserver 2 mâles braque hongrois nés le 29 avril numéro de saillie 2016014619 les chiots sont disponibles de suite pucès.vaccinès. inscrits au LOF.u (... voir la suite),1,34,1,174,3720,à reserver chiots braque hongrois,Blangy-sur-ternoise 62770,,,
1047,2019-10-29 05:24:17,2019-10-29 05:24:17,"Noir c’est noIr est un jeune Sacré de Birmanie seal tabby point de 2 ans non stérilisé, inscrit au loof, à jour de ses vaccins. Il a déjà été papa mai (... voir la suite)",1,12,1,502,7587,Étalon sacré de birmanie loof,Pelleautier 05000,,,
1048,2019-06-29 08:58:47,2019-06-29 08:58:47,"Restent à réserver 2 petites femelles Chihuahua poils long (une blanche et crème et une crème) ainsi qu’un petit mâle crème. Ils, cherchent une famill (... voir la suite)",1,56,1,879,7385,Chihuahua poils longs lof,Pelleautier 05000,,,
